id,dock.id,dock.name,ship.name,route.nameroute,position.berth_letter,timetable.startdate,timetable.enddate,timetable.starttime,timetable.endtime,timetable.duration,changed_schedule.ship_name,changed_schedule.type,schedule_start,schedule_end,arrival_time,departure_time,latitude,longitude,hour,distance_km
1098879,172,Сердце Столицы,Городня,Киевский-Парк Фили,Е1,1719954000,1719954000,926.0,929,3,,,7/3/2024,7/3/2024,1900-01-01 15:26:00,3:29:00 PM,37.5122458875,55.76049721,15.0,0.0
1098880,172,Сердце Столицы,,Киевский-Парк Фили,Е1,1720040400,1722114000,926.0,929,3,,,7/4/2024,7/28/2024,1900-01-01 15:26:00,3:29:00 PM,37.5122458875,55.76049721,15.0,3.8706449153037155
1097502,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1719954000,1722114000,926.0,929,3,,,7/3/2024,7/28/2024,1900-01-01 15:26:00,3:29:00 PM,37.545233,55.746481,15.0,0.0
1098983,64,Сити – Багратион,Кузнецовка,Киевский-Парк Фили,Е2,1719954000,1719954000,926.0,929,3,,,7/3/2024,7/3/2024,1900-01-01 15:26:00,3:29:00 PM,37.545233,55.746481,15.0,0.0
1098984,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1720040400,1722114000,926.0,929,3,,,7/4/2024,7/28/2024,1900-01-01 15:26:00,3:29:00 PM,37.545233,55.746481,15.0,0.39374519008206876
1096016,97,Сити – Центральный,,Киевский-Парк Фили,Е2,1719954000,1722114000,930.0,933,3,,,7/3/2024,7/28/2024,1900-01-01 15:30:00,3:33:00 PM,37.541693,55.746589,15.0,0.0
1099087,97,Сити – Центральный,Люблинка,Киевский-Парк Фили,Е2,1719954000,1719954000,930.0,933,3,,,7/3/2024,7/3/2024,1900-01-01 15:30:00,3:33:00 PM,37.541693,55.746589,15.0,0.0
1099088,97,Сити – Центральный,,Киевский-Парк Фили,Е2,1720040400,1722114000,930.0,933,3,,,7/4/2024,7/28/2024,1900-01-01 15:30:00,3:33:00 PM,37.541693,55.746589,15.0,7.355758890789448
1096024,60,Парк Фили,,Киевский-Парк Фили,Е1,1719954000,1722114000,931.0,936,5,,,7/3/2024,7/28/2024,1900-01-01 15:31:00,3:36:00 PM,37.475581,55.749486,15.0,0.0
1098551,60,Парк Фили,Неглинка,Киевский-Парк Фили,Е1,1719954000,1719954000,931.0,936,5,,,7/3/2024,7/3/2024,1900-01-01 15:31:00,3:36:00 PM,37.475581,55.749486,15.0,0.0
1098552,60,Парк Фили,,Киевский-Парк Фили,Е1,1720040400,1722114000,931.0,936,5,,,7/4/2024,7/28/2024,1900-01-01 15:31:00,3:36:00 PM,37.475581,55.749486,15.0,4.191090439201723
1096049,172,Сердце Столицы,,Киевский-Парк Фили,Е2,1719954000,1722114000,931.0,934,3,,,7/3/2024,7/28/2024,1900-01-01 15:31:00,3:34:00 PM,37.5122458875,55.76049721,15.0,0.0
1099375,172,Сердце Столицы,Котловка,Киевский-Парк Фили,Е2,1719954000,1719954000,931.0,934,3,,,7/3/2024,7/3/2024,1900-01-01 15:31:00,3:34:00 PM,37.5122458875,55.76049721,15.0,0.0
1099376,172,Сердце Столицы,,Киевский-Парк Фили,Е2,1720040400,1722114000,931.0,934,3,,,7/4/2024,7/28/2024,1900-01-01 15:31:00,3:34:00 PM,37.5122458875,55.76049721,15.0,3.496539236001586
1097503,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1719954000,1722114000,932.0,935,3,,,7/3/2024,7/28/2024,1900-01-01 15:32:00,3:35:00 PM,37.541693,55.746589,15.0,0.0
1098985,97,Сити – Центральный,Кузнецовка,Киевский-Парк Фили,Е1,1719954000,1719954000,932.0,935,3,,,7/3/2024,7/3/2024,1900-01-01 15:32:00,3:35:00 PM,37.541693,55.746589,15.0,0.0
1098986,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1720040400,1722114000,932.0,935,3,,,7/4/2024,7/28/2024,1900-01-01 15:32:00,3:35:00 PM,37.541693,55.746589,15.0,0.43551880238192575
1096039,56,Кутузовский,,Киевский-Парк Фили,Е1,1719954000,1722114000,933.0,936,3,,,7/3/2024,7/28/2024,1900-01-01 15:33:00,3:36:00 PM,37.538187,55.744387,15.0,2.992798656858064
1097541,62,Трёхгорный,,Киевский-Парк Фили,Е1,1719954000,1722114000,933.0,936,3,,,7/3/2024,7/28/2024,1900-01-01 15:33:00,3:36:00 PM,37.56394,55.754254,15.0,0.0
1098771,62,Трёхгорный,Синичка,Киевский-Парк Фили,Е1,1719954000,1719954000,933.0,936,3,,,7/3/2024,7/3/2024,1900-01-01 15:33:00,3:36:00 PM,37.56394,55.754254,15.0,0.0
1098772,62,Трёхгорный,,Киевский-Парк Фили,Е1,1720040400,1722114000,933.0,936,3,,,7/4/2024,7/28/2024,1900-01-01 15:33:00,3:36:00 PM,37.56394,55.754254,15.0,2.992798656858064
1099161,56,Кутузовский,Каменка,Киевский-Парк Фили,Е1,1719954000,1719954000,933.0,936,3,,,7/3/2024,7/3/2024,1900-01-01 15:33:00,3:36:00 PM,37.538187,55.744387,15.0,0.0
1099162,56,Кутузовский,,Киевский-Парк Фили,Е1,1720040400,1722114000,933.0,936,3,,,7/4/2024,7/28/2024,1900-01-01 15:33:00,3:36:00 PM,37.538187,55.744387,15.0,
1096050,192,Береговой,,Киевский-Парк Фили,Е1,1719954000,1722114000,938.0,941,3,,,7/3/2024,7/28/2024,1900-01-01 15:38:00,3:41:00 PM,,,15.0,
1099377,192,Береговой,Котловка,Киевский-Парк Фили,Е1,1719954000,1719954000,938.0,941,3,,,7/3/2024,7/3/2024,1900-01-01 15:38:00,3:41:00 PM,,,15.0,
1099378,192,Береговой,,Киевский-Парк Фили,Е1,1720040400,1722114000,938.0,941,3,,,7/4/2024,7/28/2024,1900-01-01 15:38:00,3:41:00 PM,,,15.0,
1096040,97,Сити – Центральный,,Киевский-Парк Фили,Е2,1719954000,1722114000,940.0,943,3,,,7/3/2024,7/28/2024,1900-01-01 15:40:00,3:43:00 PM,37.541693,55.746589,15.0,3.3619299165409946
1097520,46,Киевский,,Киевский-Парк Фили,Е2,1719954000,1722114000,940.0,945,5,,,7/3/2024,7/28/2024,1900-01-01 15:40:00,3:45:00 PM,37.571839,55.743672,15.0,3.3619299165409946
1099163,97,Сити – Центральный,Каменка,Киевский-Парк Фили,Е2,1719954000,1719954000,940.0,943,3,,,7/3/2024,7/3/2024,1900-01-01 15:40:00,3:43:00 PM,37.541693,55.746589,15.0,0.0
1099164,97,Сити – Центральный,,Киевский-Парк Фили,Е2,1720040400,1722114000,940.0,943,3,,,7/4/2024,7/28/2024,1900-01-01 15:40:00,3:43:00 PM,37.541693,55.746589,15.0,3.3619299165409946
1099231,46,Киевский,Химка,Киевский-Парк Фили,Е2,1719954000,1719954000,940.0,945,5,,,7/3/2024,7/3/2024,1900-01-01 15:40:00,3:45:00 PM,37.571839,55.743672,15.0,0.0
1099232,46,Киевский,,Киевский-Парк Фили,Е2,1720040400,1722114000,940.0,945,5,,,7/4/2024,7/28/2024,1900-01-01 15:40:00,3:45:00 PM,37.571839,55.743672,15.0,1.2811396387375702
1097554,62,Трёхгорный,,Киевский-Парк Фили,Е1,1719954000,1722114000,943.0,946,3,,,7/3/2024,7/28/2024,1900-01-01 15:43:00,3:46:00 PM,37.56394,55.754254,15.0,0.0
1098468,62,Трёхгорный,Яуза,Киевский-Парк Фили,Е1,1719954000,1722114000,943.0,946,3,,,7/3/2024,7/28/2024,1900-01-01 15:43:00,3:46:00 PM,37.56394,55.754254,15.0,2.190073945147218
1097542,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1719954000,1722114000,946.0,949,3,,,7/3/2024,7/28/2024,1900-01-01 15:46:00,3:49:00 PM,37.545233,55.746481,15.0,0.0
1098773,64,Сити – Багратион,Синичка,Киевский-Парк Фили,Е2,1719954000,1719954000,946.0,949,3,,,7/3/2024,7/3/2024,1900-01-01 15:46:00,3:49:00 PM,37.545233,55.746481,15.0,0.0
1098774,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1720040400,1722114000,946.0,949,3,,,7/4/2024,7/28/2024,1900-01-01 15:46:00,3:49:00 PM,37.545233,55.746481,15.0,
1097504,192,Береговой,,Киевский-Парк Фили,Е2,1719954000,1722114000,949.0,952,3,,,7/3/2024,7/28/2024,1900-01-01 15:49:00,3:52:00 PM,,,15.0,
1098987,192,Береговой,Кузнецовка,Киевский-Парк Фили,Е2,1719954000,1719954000,949.0,952,3,,,7/3/2024,7/3/2024,1900-01-01 15:49:00,3:52:00 PM,,,15.0,
1098988,192,Береговой,,Киевский-Парк Фили,Е2,1720040400,1722114000,949.0,952,3,,,7/4/2024,7/28/2024,1900-01-01 15:49:00,3:52:00 PM,,,15.0,
1097584,46,Киевский,,Киевский-Парк Фили,Е2,1719954000,1722114000,950.0,955,5,,,7/3/2024,7/28/2024,1900-01-01 15:50:00,3:55:00 PM,37.571839,55.743672,15.0,0.0
1099089,46,Киевский,Люблинка,Киевский-Парк Фили,Е2,1719954000,1719954000,950.0,955,5,,,7/3/2024,7/3/2024,1900-01-01 15:50:00,3:55:00 PM,37.571839,55.743672,15.0,0.0
1099090,46,Киевский,,Киевский-Парк Фили,Е2,1720040400,1722114000,950.0,955,5,,,7/4/2024,7/28/2024,1900-01-01 15:50:00,3:55:00 PM,37.571839,55.743672,15.0,3.3619299165409946
1097543,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1719954000,1722114000,952.0,955,3,,,7/3/2024,7/28/2024,1900-01-01 15:52:00,3:55:00 PM,37.541693,55.746589,15.0,0.0
1098775,97,Сити – Центральный,Синичка,Киевский-Парк Фили,Е1,1719954000,1719954000,952.0,955,3,,,7/3/2024,7/3/2024,1900-01-01 15:52:00,3:55:00 PM,37.541693,55.746589,15.0,0.0
1098776,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1720040400,1722114000,952.0,955,3,,,7/4/2024,7/28/2024,1900-01-01 15:52:00,3:55:00 PM,37.541693,55.746589,15.0,0.43551880238192575
1096051,56,Кутузовский,,Киевский-Парк Фили,Е1,1719954000,1722114000,953.0,956,3,,,7/3/2024,7/28/2024,1900-01-01 15:53:00,3:56:00 PM,37.538187,55.744387,15.0,0.0
1099379,56,Кутузовский,Котловка,Киевский-Парк Фили,Е1,1719954000,1719954000,953.0,956,3,,,7/3/2024,7/3/2024,1900-01-01 15:53:00,3:56:00 PM,37.538187,55.744387,15.0,0.0
1099380,56,Кутузовский,,Киевский-Парк Фили,Е1,1720040400,1722114000,953.0,956,3,,,7/4/2024,7/28/2024,1900-01-01 15:53:00,3:56:00 PM,37.538187,55.744387,15.0,3.2154127500115357
1097505,172,Сердце Столицы,,Киевский-Парк Фили,Е1,1719954000,1722114000,956.0,959,3,,,7/3/2024,7/28/2024,1900-01-01 15:56:00,3:59:00 PM,37.5122458875,55.76049721,15.0,0.0
1098989,172,Сердце Столицы,Кузнецовка,Киевский-Парк Фили,Е1,1719954000,1719954000,956.0,959,3,,,7/3/2024,7/3/2024,1900-01-01 15:56:00,3:59:00 PM,37.5122458875,55.76049721,15.0,0.0
1098990,172,Сердце Столицы,,Киевский-Парк Фили,Е1,1720040400,1722114000,956.0,959,3,,,7/4/2024,7/28/2024,1900-01-01 15:56:00,3:59:00 PM,37.5122458875,55.76049721,15.0,0.0
1096025,172,Сердце Столицы,,Киевский-Парк Фили,Е2,1719954000,1722114000,956.0,959,3,,,7/3/2024,7/28/2024,1900-01-01 15:56:00,3:59:00 PM,37.5122458875,55.76049721,15.0,3.8706449153037155
1097555,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1719954000,1722114000,956.0,959,3,,,7/3/2024,7/28/2024,1900-01-01 15:56:00,3:59:00 PM,37.545233,55.746481,15.0,0.0
1098469,64,Сити – Багратион,Яуза,Киевский-Парк Фили,Е2,1719954000,1722114000,956.0,959,3,,,7/3/2024,7/28/2024,1900-01-01 15:56:00,3:59:00 PM,37.545233,55.746481,15.0,3.8706449153037155
1098553,172,Сердце Столицы,Неглинка,Киевский-Парк Фили,Е2,1719954000,1719954000,956.0,959,3,,,7/3/2024,7/3/2024,1900-01-01 15:56:00,3:59:00 PM,37.5122458875,55.76049721,15.0,0.0
1098554,172,Сердце Столицы,,Киевский-Парк Фили,Е2,1720040400,1722114000,956.0,959,3,,,7/4/2024,7/28/2024,1900-01-01 15:56:00,3:59:00 PM,37.5122458875,55.76049721,15.0,5.774421321638542
1097521,62,Трёхгорный,,Киевский-Парк Фили,Е1,1719954000,1722114000,958.0,961,3,,,7/3/2024,7/28/2024,1900-01-01 15:58:00,4:01:00 PM,37.56394,55.754254,15.0,0.0
1099233,62,Трёхгорный,Химка,Киевский-Парк Фили,Е1,1719954000,1719954000,958.0,961,3,,,7/3/2024,7/3/2024,1900-01-01 15:58:00,4:01:00 PM,37.56394,55.754254,15.0,0.0
1099234,62,Трёхгорный,,Киевский-Парк Фили,Е1,1720040400,1722114000,958.0,961,3,,,7/4/2024,7/28/2024,1900-01-01 15:58:00,4:01:00 PM,37.56394,55.754254,15.0,2.564377511656154
1096052,97,Сити – Центральный,,Киевский-Парк Фили,Е2,1719954000,1722114000,960.0,963,3,,,7/3/2024,7/28/2024,1900-01-01 16:00:00,4:03:00 PM,37.541693,55.746589,16.0,3.3619299165409946
1097626,46,Киевский,,Киевский-Парк Фили,Е2,1719954000,1722114000,960.0,965,5,,,7/3/2024,7/28/2024,1900-01-01 16:00:00,4:05:00 PM,37.571839,55.743672,16.0,0.0
1099307,46,Киевский,Битца,Киевский-Парк Фили,Е2,1719954000,1719954000,960.0,965,5,,,7/3/2024,7/3/2024,1900-01-01 16:00:00,4:05:00 PM,37.571839,55.743672,16.0,0.0
1099308,46,Киевский,,Киевский-Парк Фили,Е2,1720040400,1722114000,960.0,965,5,,,7/4/2024,7/28/2024,1900-01-01 16:00:00,4:05:00 PM,37.571839,55.743672,16.0,3.3619299165409946
1099381,97,Сити – Центральный,Котловка,Киевский-Парк Фили,Е2,1719954000,1719954000,960.0,963,3,,,7/3/2024,7/3/2024,1900-01-01 16:00:00,4:03:00 PM,37.541693,55.746589,16.0,0.0
1099382,97,Сити – Центральный,,Киевский-Парк Фили,Е2,1720040400,1722114000,960.0,963,3,,,7/4/2024,7/28/2024,1900-01-01 16:00:00,4:03:00 PM,37.541693,55.746589,16.0,7.355758890789448
1096090,60,Парк Фили,,Киевский-Парк Фили,Е1,1719954000,1722114000,961.0,966,5,,,7/3/2024,7/28/2024,1900-01-01 16:01:00,4:06:00 PM,37.475581,55.749486,16.0,0.0
1098661,60,Парк Фили,Шмелевка,Киевский-Парк Фили,Е1,1719954000,1719954000,961.0,966,5,,,7/3/2024,7/3/2024,1900-01-01 16:01:00,4:06:00 PM,37.475581,55.749486,16.0,0.0
1098662,60,Парк Фили,,Киевский-Парк Фили,Е1,1720040400,1722114000,961.0,966,5,,,7/4/2024,7/28/2024,1900-01-01 16:01:00,4:06:00 PM,37.475581,55.749486,16.0,7.355758890789448
1097556,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1719954000,1722114000,962.0,965,3,,,7/3/2024,7/28/2024,1900-01-01 16:02:00,4:05:00 PM,37.541693,55.746589,16.0,0.0
1098470,97,Сити – Центральный,Яуза,Киевский-Парк Фили,Е1,1719954000,1722114000,962.0,965,3,,,7/3/2024,7/28/2024,1900-01-01 16:02:00,4:05:00 PM,37.541693,55.746589,16.0,
1096026,192,Береговой,,Киевский-Парк Фили,Е1,1719954000,1722114000,963.0,966,3,,,7/3/2024,7/28/2024,1900-01-01 16:03:00,4:06:00 PM,,,16.0,
1098555,192,Береговой,Неглинка,Киевский-Парк Фили,Е1,1719954000,1719954000,963.0,966,3,,,7/3/2024,7/3/2024,1900-01-01 16:03:00,4:06:00 PM,,,16.0,
1098556,192,Береговой,,Киевский-Парк Фили,Е1,1720040400,1722114000,963.0,966,3,,,7/4/2024,7/28/2024,1900-01-01 16:03:00,4:06:00 PM,,,16.0,
1097585,62,Трёхгорный,,Киевский-Парк Фили,Е1,1719954000,1722114000,968.0,971,3,,,7/3/2024,7/28/2024,1900-01-01 16:08:00,4:11:00 PM,37.56394,55.754254,16.0,0.0
1099091,62,Трёхгорный,Люблинка,Киевский-Парк Фили,Е1,1719954000,1719954000,968.0,971,3,,,7/3/2024,7/3/2024,1900-01-01 16:08:00,4:11:00 PM,37.56394,55.754254,16.0,0.0
1099092,62,Трёхгорный,,Киевский-Парк Фили,Е1,1720040400,1722114000,968.0,971,3,,,7/4/2024,7/28/2024,1900-01-01 16:08:00,4:11:00 PM,37.56394,55.754254,16.0,
1097544,192,Береговой,,Киевский-Парк Фили,Е2,1719954000,1722114000,969.0,972,3,,,7/3/2024,7/28/2024,1900-01-01 16:09:00,4:12:00 PM,,,16.0,
1098777,192,Береговой,Синичка,Киевский-Парк Фили,Е2,1719954000,1719954000,969.0,972,3,,,7/3/2024,7/3/2024,1900-01-01 16:09:00,4:12:00 PM,,,16.0,
1098778,192,Береговой,,Киевский-Парк Фили,Е2,1720040400,1722114000,969.0,972,3,,,7/4/2024,7/28/2024,1900-01-01 16:09:00,4:12:00 PM,,,16.0,
1097614,46,Киевский,,Киевский-Парк Фили,Е2,1719954000,1722114000,970.0,975,5,,,7/3/2024,7/28/2024,1900-01-01 16:10:00,4:15:00 PM,37.571839,55.743672,16.0,0.0
1099165,46,Киевский,Каменка,Киевский-Парк Фили,Е2,1719954000,1719954000,970.0,975,5,,,7/3/2024,7/3/2024,1900-01-01 16:10:00,4:15:00 PM,37.571839,55.743672,16.0,0.0
1099166,46,Киевский,,Киевский-Парк Фили,Е2,1720040400,1722114000,970.0,975,5,,,7/4/2024,7/28/2024,1900-01-01 16:10:00,4:15:00 PM,37.571839,55.743672,16.0,2.9687958243236827
1097522,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1719954000,1722114000,971.0,974,3,,,7/3/2024,7/28/2024,1900-01-01 16:11:00,4:14:00 PM,37.545233,55.746481,16.0,0.0
1099235,64,Сити – Багратион,Химка,Киевский-Парк Фили,Е2,1719954000,1719954000,971.0,974,3,,,7/3/2024,7/3/2024,1900-01-01 16:11:00,4:14:00 PM,37.545233,55.746481,16.0,0.0
1099236,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1720040400,1722114000,971.0,974,3,,,7/4/2024,7/28/2024,1900-01-01 16:11:00,4:14:00 PM,37.545233,55.746481,16.0,3.8706449153037155
1097545,172,Сердце Столицы,,Киевский-Парк Фили,Е1,1719954000,1722114000,976.0,979,3,,,7/3/2024,7/28/2024,1900-01-01 16:16:00,4:19:00 PM,37.5122458875,55.76049721,16.0,0.0
1098779,172,Сердце Столицы,Синичка,Киевский-Парк Фили,Е1,1719954000,1719954000,976.0,979,3,,,7/3/2024,7/3/2024,1900-01-01 16:16:00,4:19:00 PM,37.5122458875,55.76049721,16.0,0.0
1098780,172,Сердце Столицы,,Киевский-Парк Фили,Е1,1720040400,1722114000,976.0,979,3,,,7/4/2024,7/28/2024,1900-01-01 16:16:00,4:19:00 PM,37.5122458875,55.76049721,16.0,3.496539236001586
1097523,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1719954000,1722114000,977.0,980,3,,,7/3/2024,7/28/2024,1900-01-01 16:17:00,4:20:00 PM,37.541693,55.746589,16.0,0.0
1099237,97,Сити – Центральный,Химка,Киевский-Парк Фили,Е1,1719954000,1719954000,977.0,980,3,,,7/3/2024,7/3/2024,1900-01-01 16:17:00,4:20:00 PM,37.541693,55.746589,16.0,0.0
1099238,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1720040400,1722114000,977.0,980,3,,,7/4/2024,7/28/2024,1900-01-01 16:17:00,4:20:00 PM,37.541693,55.746589,16.0,0.43551880238192575
1096027,56,Кутузовский,,Киевский-Парк Фили,Е1,1719954000,1722114000,978.0,981,3,,,7/3/2024,7/28/2024,1900-01-01 16:18:00,4:21:00 PM,37.538187,55.744387,16.0,2.992798656858064
1097627,62,Трёхгорный,,Киевский-Парк Фили,Е1,1719954000,1722114000,978.0,981,3,,,7/3/2024,7/28/2024,1900-01-01 16:18:00,4:21:00 PM,37.56394,55.754254,16.0,2.992798656858064
1098557,56,Кутузовский,Неглинка,Киевский-Парк Фили,Е1,1719954000,1719954000,978.0,981,3,,,7/3/2024,7/3/2024,1900-01-01 16:18:00,4:21:00 PM,37.538187,55.744387,16.0,0.0
1098558,56,Кутузовский,,Киевский-Парк Фили,Е1,1720040400,1722114000,978.0,981,3,,,7/4/2024,7/28/2024,1900-01-01 16:18:00,4:21:00 PM,37.538187,55.744387,16.0,2.992798656858064
1099309,62,Трёхгорный,Битца,Киевский-Парк Фили,Е1,1719954000,1719954000,978.0,981,3,,,7/3/2024,7/3/2024,1900-01-01 16:18:00,4:21:00 PM,37.56394,55.754254,16.0,0.0
1099310,62,Трёхгорный,,Киевский-Парк Фили,Е1,1720040400,1722114000,978.0,981,3,,,7/4/2024,7/28/2024,1900-01-01 16:18:00,4:21:00 PM,37.56394,55.754254,16.0,
1097557,192,Береговой,,Киевский-Парк Фили,Е2,1719954000,1722114000,979.0,982,3,,,7/3/2024,7/28/2024,1900-01-01 16:19:00,4:22:00 PM,,,16.0,
1098471,192,Береговой,Яуза,Киевский-Парк Фили,Е2,1719954000,1722114000,979.0,982,3,,,7/3/2024,7/28/2024,1900-01-01 16:19:00,4:22:00 PM,,,16.0,
1097851,46,Киевский,,Киевский-Парк Фили,Е2,1719954000,1722114000,980.0,985,5,,,7/3/2024,7/28/2024,1900-01-01 16:20:00,4:25:00 PM,37.571839,55.743672,16.0,0.0
1099383,46,Киевский,Котловка,Киевский-Парк Фили,Е2,1719954000,1719954000,980.0,985,5,,,7/3/2024,7/3/2024,1900-01-01 16:20:00,4:25:00 PM,37.571839,55.743672,16.0,0.0
1099384,46,Киевский,,Киевский-Парк Фили,Е2,1720040400,1722114000,980.0,985,5,,,7/4/2024,7/28/2024,1900-01-01 16:20:00,4:25:00 PM,37.571839,55.743672,16.0,2.9687958243236827
1097586,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1719954000,1722114000,981.0,984,3,,,7/3/2024,7/28/2024,1900-01-01 16:21:00,4:24:00 PM,37.545233,55.746481,16.0,0.0
1099093,64,Сити – Багратион,Люблинка,Киевский-Парк Фили,Е2,1719954000,1719954000,981.0,984,3,,,7/3/2024,7/3/2024,1900-01-01 16:21:00,4:24:00 PM,37.545233,55.746481,16.0,0.0
1099094,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1720040400,1722114000,981.0,984,3,,,7/4/2024,7/28/2024,1900-01-01 16:21:00,4:24:00 PM,37.545233,55.746481,16.0,0.39374519008206876
1096028,97,Сити – Центральный,,Киевский-Парк Фили,Е2,1719954000,1722114000,985.0,988,3,,,7/3/2024,7/28/2024,1900-01-01 16:25:00,4:28:00 PM,37.541693,55.746589,16.0,0.0
1098559,97,Сити – Центральный,Неглинка,Киевский-Парк Фили,Е2,1719954000,1719954000,985.0,988,3,,,7/3/2024,7/3/2024,1900-01-01 16:25:00,4:28:00 PM,37.541693,55.746589,16.0,0.0
1098560,97,Сити – Центральный,,Киевский-Парк Фили,Е2,1720040400,1722114000,985.0,988,3,,,7/4/2024,7/28/2024,1900-01-01 16:25:00,4:28:00 PM,37.541693,55.746589,16.0,3.496539236001586
1097558,172,Сердце Столицы,,Киевский-Парк Фили,Е1,1719954000,1722114000,986.0,989,3,,,7/3/2024,7/28/2024,1900-01-01 16:26:00,4:29:00 PM,37.5122458875,55.76049721,16.0,0.0
1098472,172,Сердце Столицы,Яуза,Киевский-Парк Фили,Е1,1719954000,1722114000,986.0,989,3,,,7/3/2024,7/28/2024,1900-01-01 16:26:00,4:29:00 PM,37.5122458875,55.76049721,16.0,0.0
1096091,172,Сердце Столицы,,Киевский-Парк Фили,Е2,1719954000,1722114000,986.0,989,3,,,7/3/2024,7/28/2024,1900-01-01 16:26:00,4:29:00 PM,37.5122458875,55.76049721,16.0,0.0
1098663,172,Сердце Столицы,Шмелевка,Киевский-Парк Фили,Е2,1719954000,1719954000,986.0,989,3,,,7/3/2024,7/3/2024,1900-01-01 16:26:00,4:29:00 PM,37.5122458875,55.76049721,16.0,0.0
1098664,172,Сердце Столицы,,Киевский-Парк Фили,Е2,1720040400,1722114000,986.0,989,3,,,7/4/2024,7/28/2024,1900-01-01 16:26:00,4:29:00 PM,37.5122458875,55.76049721,16.0,3.496539236001586
1097587,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1719954000,1722114000,987.0,990,3,,,7/3/2024,7/28/2024,1900-01-01 16:27:00,4:30:00 PM,37.541693,55.746589,16.0,0.0
1099095,97,Сити – Центральный,Люблинка,Киевский-Парк Фили,Е1,1719954000,1719954000,987.0,990,3,,,7/3/2024,7/3/2024,1900-01-01 16:27:00,4:30:00 PM,37.541693,55.746589,16.0,0.0
1099096,97,Сити – Центральный,,Киевский-Парк Фили,Е1,1720040400,1722114000,987.0,990,3,,,7/4/2024,7/28/2024,1900-01-01 16:27:00,4:30:00 PM,37.541693,55.746589,16.0,2.564377511656154
1097615,62,Трёхгорный,,Киевский-Парк Фили,Е1,1719954000,1722114000,988.0,991,3,,,7/3/2024,7/28/2024,1900-01-01 16:28:00,4:31:00 PM,37.56394,55.754254,16.0,0.0
1099167,62,Трёхгорный,Каменка,Киевский-Парк Фили,Е1,1719954000,1719954000,988.0,991,3,,,7/3/2024,7/3/2024,1900-01-01 16:28:00,4:31:00 PM,37.56394,55.754254,16.0,0.0
1099168,62,Трёхгорный,,Киевский-Парк Фили,Е1,1720040400,1722114000,988.0,991,3,,,7/4/2024,7/28/2024,1900-01-01 16:28:00,4:31:00 PM,37.56394,55.754254,16.0,9.834067106863332
1097486,60,Парк Фили,,Киевский-Парк Фили,Е1,1719954000,1722114000,991.0,992,1,,,7/3/2024,7/28/2024,1900-01-01 16:31:00,4:32:00 PM,37.475581,55.749486,16.0,0.0
1098881,60,Парк Фили,Городня,Киевский-Парк Фили,Е1,1719954000,1719954000,991.0,992,1,,,7/3/2024,7/3/2024,1900-01-01 16:31:00,4:32:00 PM,37.475581,55.749486,16.0,0.0
1098882,60,Парк Фили,,Киевский-Парк Фили,Е1,1720040400,1722114000,991.0,992,1,,,7/4/2024,7/28/2024,1900-01-01 16:31:00,4:32:00 PM,37.475581,55.749486,16.0,7.749483174671962
1097628,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1719954000,1722114000,991.0,994,3,,,7/3/2024,7/28/2024,1900-01-01 16:31:00,4:34:00 PM,37.545233,55.746481,16.0,0.0
1099311,64,Сити – Багратион,Битца,Киевский-Парк Фили,Е2,1719954000,1719954000,991.0,994,3,,,7/3/2024,7/3/2024,1900-01-01 16:31:00,4:34:00 PM,37.545233,55.746481,16.0,0.0
1099312,64,Сити – Багратион,,Киевский-Парк Фили,Е2,1720040400,1722114000,991.0,994,3,,,7/4/2024,7/28/2024,1900-01-01 16:31:00,4:34:00 PM,37.545233,55.746481,16.0,
1096092,192,Береговой,,Киевский-Парк Фили,Е1,1719954000,1722114000,993.0,996,3,,,7/3/2024,7/28/2024,1900-01-01 16:33:00,4:36:00 PM,,,16.0,
1098665,192,Береговой,Шмелевка,Киевский-Парк Фили,Е1,1719954000,1719954000,993.0,996,3,,,7/3/2024,7/3/2024,1900-01-01 16:33:00,4:36:00 PM,,,16.0,
1098666,192,Береговой,,Киевский-Парк Фили,Е1,1720040400,1722114000,993.0,996,3,,,7/4/2024,7/28/2024,1900-01-01 16:33:00,4:36:00 PM,,,16.0,
1097524,192,Береговой,,Киевский-Парк Фили,Е2,1719954000,1722114000,994.0,997,3,,,7/3/2024,7/28/2024,1900-01-01 16:34:00,4:37:00 PM,,,16.0,
